seq_page_links;heading;content;house
http://parlament.ba/olaw/OLawDetails?lawId=51161;Predlagač u PDPSBiH;Šemsudin Mehmedović, Zaim Backović;PS
http://parlament.ba/olaw/OLawDetails?lawId=51161;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=51161;Red. br. i datum sjednice - tačka dnevnog reda;24.,   3.2.2016. Ad. 8.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51161;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=51161;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51161;Naziv dokumenta;Prijedlog zakona o korištenju i upravljanju imovinom u državnoj svojini Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51161;Broj i datum Prijedloga zakona;01-02-1-35/15, od 25.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51161;Predlagač;Šemsudin Mehmedović, Zaim Backović;DP
http://parlament.ba/olaw/OLawDetails?lawId=51161;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=51161;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika i uređajima za evidentiranje u cestovnom prijevozu;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Utvrđen na sjednici predlagača;34. sjednica, održana 9.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-34/15, od 24.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-34/15, od 24.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51148;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Red. br. i datum sjednice - tačka dnevnog reda;22.,   31.8.2016. Ad. 10.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Red. br. i datum sjednice - tačka dnevnog reda;34.,   1.8.2016. Ad. 9.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51148;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o radnom vremenu, obaveznim odmorima mobilnih radnika i uređajima za evidentiranje u drumskom prijevozu;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o osnovama sigurnosti saobraćaja na cestama u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Utvrđen na sjednici predlagača;34. sjednica, održana 9.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-33/15, od 24.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-33/15, od 24.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51147;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Red. br. i datum sjednice - tačka dnevnog reda;26.,   1.2.2017. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Red. br. i datum sjednice - tačka dnevnog reda;41.,   18.1.2017. Ad. 8.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51147;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o osnovama sigurnosti saobraćaja na putevima u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Naziv dokumenta;Prijedlog zakona o Ustavnom sudu Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-32/15, od 23.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Predlagač u DNPSBiH;Sredoje Nović;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Red. br. i datum sjednice - tačka dnevnog reda;20.,   16.6.2016. Ad. 7.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51128;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Naziv dokumenta;Prijedlog zakona o Ustavnom sudu Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Broj i datum Prijedloga zakona;02-02-1-32/15, od 23.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Predlagač;Sredoje Nović;DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Postupak u DNPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=51128;Nadležna komisija;Ustavnopravna  komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Naziv dokumenta;Prijedlog zakona o izmjeni Krivičnog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-31/15, od 23.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Predlagač u DNPSBiH;Sredoje Nović;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Red. br. i datum sjednice - tačka dnevnog reda;20.,   16.6.2016. Ad. 6.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51126;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Naziv dokumenta;Prijedlog zakona o izmjeni Krivičnog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Broj i datum Prijedloga zakona;02-02-1-31/15, od 23.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Predlagač;Sredoje Nović;DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Postupak u DNPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=51126;Nadležna komisija;Ustavnopravna  komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o upravi;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Utvrđen na sjednici predlagača;34. sjednica, održana 9.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-30/15, od 22.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-30/15, od 22.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51124;Status u DNPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Red. br. i datum sjednice - tačka dnevnog reda;24.,   3.2.2016. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Konačni status u PSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51124;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Naziv dokumenta;Prijedlog zakona o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2016. godinu;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-29/15, od 18.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-29/15, od 18.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Predlagač u DNPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Predlagač u PDPSBiH;Predsjedništvo BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=51101;Red. br. i datum sjednice - tačka dnevnog reda;13.,   30.12.2015. Ad. 2.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Red. br. i datum sjednice - tačka dnevnog reda;22.,   30.12.2015. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Naziv objavljenog dokumenta;Zakon o Budžetu institucija Bosne i Hercegovine i međunarodnih obaveza Bosne i Hercegovine za 2016. godinu;DP
http://parlament.ba/olaw/OLawDetails?lawId=51101;Broj i datum objavljenog dokumenta;01,02-02-1-29/15, od 30.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Naziv dokumenta;Prijedlog zakona o Ustavnom sudu Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-28/15, od 17.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Predlagač u PDPSBiH;Borislav Bojić, Mladen Bosić, Dušanka Majkić, Milica Marković, Aleksandra Pandurević, Lazar Prodanović, Nikola Špirić, Staša Košarac, Miroslav Milovanović, Đorđo Krčmar, Nenad Lalić, Jovan Vukovljak, Momčilo Novaković;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Red. br. i datum sjednice - tačka dnevnog reda;28.,   27.4.2016.,  11.5.2016. Ad. 13.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51096;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Naziv dokumenta;Prijedlog zakona o Ustavnom sudu Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Broj i datum Prijedloga zakona;01,02-02-1-28/15, od 17.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Predlagač;Borislav Bojić, Mladen Bosić, Dušanka Majkić, Milica Marković, Aleksandra Pandurević, Lazar Prodanović, Nikola Špirić, Staša Košarac, Miroslav Milovanović, Đorđo Krčmar, Nenad Lalić, Jovan Vukovljak, Momčilo Novaković;DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=51096;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Naziv dokumenta;Prijedlog zakona o izmjeni Krivičnog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-27/15, od 17.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Predlagač u PDPSBiH;Borislav Bojić, Mladen Bosić, Dušanka Majkić, Milica Marković, Aleksandra Pandurević, Lazar Prodanović, Nikola Špirić, Staša Košarac, Miroslav Milovanović, Đorđo Krčmar, Nenad Lalić, Jovan Vukovljak, Momčilo Novaković;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Red. br. i datum sjednice - tačka dnevnog reda;28.,   27.4.2016.,  11.5.2016. Ad. 12.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=51095;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Naziv dokumenta;Prijedlog zakona o izmjeni Krivičnog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Broj i datum Prijedloga zakona;01,02-02-1-27/15, od 17.12.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Predlagač;Borislav Bojić, Mladen Bosić, Dušanka Majkić, Milica Marković, Aleksandra Pandurević, Lazar Prodanović, Nikola Špirić, Staša Košarac, Miroslav Milovanović, Đorđo Krčmar, Nenad Lalić, Jovan Vukovljak, Momčilo Novaković;DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=51095;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o službi u Oružanim snagama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Utvrđen na sjednici predlagača;33. sjednica, održana 3.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-26/15, od 17.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-26/15, od 17.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51086;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Red. br. i datum sjednice - tačka dnevnog reda;19.,   27.5.2016. Ad. 17.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Red. br. i datum sjednice - tačka dnevnog reda;30.,   24.5.2016. Ad. 10.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51086;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o službi u Oružanim snagama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Naziv dokumenta;Prijedlog zakona o izmjeni i dopuni Zakona o ministarstvima i drugim organima uprave Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-25/15, od 10.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-25/15, od 10.12.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=51063;Red. br. i datum sjednice - tačka dnevnog reda;15.,   2.3.2016. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Red. br. i datum sjednice - tačka dnevnog reda;24.,   3.2.2016. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Naziv objavljenog dokumenta;Zakon o izmjeni i dopuni Zakona o ministarstvima i drugim organima uprave Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=51063;Broj i datum objavljenog dokumenta;01,02-02-1-25/15, od 2.3.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Naziv dokumenta;Prijedlog zakona o štrajku zaposlenih u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-24/15, od 13.11.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-24/15, od 13.11.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=50866;Red. br. i datum sjednice - tačka dnevnog reda;19.,   27.5.2016. Ad. 16.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Red. br. i datum sjednice - tačka dnevnog reda;28.,   27.4.2016.,  11.5.2016. Ad. 21.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Naziv objavljenog dokumenta;Zakon o štrajku zaposlenih u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=50866;Broj i datum objavljenog dokumenta;01,02-02-1-24/15, od 27.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o udruženjima i fondacijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-20/15, od 6.10.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-20/15, od 6.10.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Status u DNPSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=50508;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Status u PDPSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Konačni status u PSBiH;Povučen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=50508;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o udruženjima i fondacijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o jedinstvenom matičnom broju;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-19/15, od 5.10.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-19/15, od 15.10.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Predlagač u DNPSBiH;Sredoje Nović;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Predlagač u PDPSBiH;Dom naroda;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=50502;Red. br. i datum sjednice - tačka dnevnog reda;10.,   14.10.2015. Ad. 2.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Red. br. i datum sjednice - tačka dnevnog reda;19.,   28.10.2015. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Naziv objavljenog dokumenta;Zakon o dopuni Zakona o jedinstvenom matičnom broju;DP
http://parlament.ba/olaw/OLawDetails?lawId=50502;Broj i datum objavljenog dokumenta;01,02-02-1-19/15, od 28.10.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Naziv dokumenta;Prijedlog zakona o konverziji kredita u švicarskim francima u konvertibilne marke;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-18-1/15, od 16.9.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Predlagač u DNPSBiH;Mario Karamatić;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Status u DNPSBiH;Procedura;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Red. br. i datum sjednice - tačka dnevnog reda;12.,   10.12.2015. Ad. 3.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Konačni status u PSBiH;Procedura - nije preuzet;PS
http://parlament.ba/olaw/OLawDetails?lawId=50368;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Naziv dokumenta;Prijedlog zakona o konverziji kredita u švicarskim francima u konvertibilne marke;DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Broj i datum Prijedloga zakona;02-02-1-18-1/15, od 16.9.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Predlagač;Mario Karamatić;DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Postupak u DNPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=50368;Nadležna komisija;Komisija za finansije i budžet;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Naziv dokumenta;Prijedlog zakona o strancima;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Utvrđen na sjednici predlagača;16. sjednica, održana 23.7.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-17/15, od 11.9.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-17/15, od 11.9.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=50347;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Red. br. i datum sjednice - tačka dnevnog reda;11.,   10.11.2015. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Red. br. i datum sjednice - tačka dnevnog reda;19.,   28.10.2015. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=50347;Naziv objavljenog dokumenta;Zakon o strancima;DP
http://parlament.ba/olaw/OLawDetails?lawId=50294;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Okvirnog zakona o osnovnom i srednjem obrazovanju u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-15/15, od 7.9.2015.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Predlagač u PDPSBiH;Nikola Lovrinović;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Red. br. i datum sjednice - tačka dnevnog reda;19.,   28.10.2015. Ad. 6.;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=50294;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=50294;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Okvirnog zakona o osnovnom i srednjem obrazovanju u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=50294;Broj i datum Prijedloga zakona;01-02-1-15/15, od 7.9.2015.;DP
http://parlament.ba/olaw/OLawDetails?lawId=50294;Predlagač;Nikola Lovrinović;DP
http://parlament.ba/olaw/OLawDetails?lawId=50294;Postupak u PDPSBiH;Redovni;DP
